,Unnamed: 0,Lon,Lat,Day,E
607,607,24.781263,60.286892,7,0.0
608,608,23.996103,61.493263,7,0.0
609,609,25.047136,60.295112,7,0.45000000000000007
610,610,25.422936,60.29209,7,0.0
611,611,22.966689,59.832426,7,0.3103448275862064
612,612,24.948193,60.20864,7,0.3103448275862064
613,613,24.808056,60.237276,7,0.0849056603773581
614,614,24.851617,60.242728,7,0.0849056603773581
615,615,24.958666,60.171637,7,0.5294117647058824
616,616,25.952775,60.500263,7,0.0
617,617,21.510095,61.795863,7,0.0
618,618,24.724887,60.164818,7,0.18749999999999972
619,619,24.910602,60.188652,7,0.9000000000000001
620,620,25.023859,60.172878,7,0.9000000000000001
621,621,25.090342,60.204606,7,0.36000000000000004
622,622,24.889609,60.231769,7,0.36000000000000004
623,623,23.441631,59.905288,7,0.0
624,624,25.078552,60.223723,7,0.6428571428571426
625,625,25.151965,60.206589,6,0.0857142857142855
626,626,24.960374,60.188334,6,0.0857142857142855
627,627,24.476402,61.539783,6,0.0
628,628,24.93946,60.157537,6,0.2727272727272727
629,629,24.849298,60.24773,6,0.1698113207547162
630,630,25.014191,60.235822,6,0.1698113207547162
631,631,25.137872,60.272456,6,0.0
632,632,24.927003,60.219704,6,0.1046511627906969
633,633,24.937143,60.197976,6,0.5999999999999994
634,634,23.966544,60.060602,6,0.0
635,635,25.868484,66.517315,6,0.0
636,636,25.42564,61.029098,6,0.0
637,637,24.969167,60.19032,6,0.36000000000000004
638,638,24.442394,60.12284,6,0.0
639,639,25.048462,60.200895,6,0.6923076923076922
640,640,24.449064,60.129613,6,0.6923076923076922
641,641,24.981165,60.395906,6,0.3103448275862064
642,642,25.07951,60.350402,6,0.3103448275862064
643,643,24.922126,60.23242,6,0.7499999999999998
644,644,24.614996,60.090063,6,0.0
645,645,22.223255,60.231821,7,0.0
646,646,24.872329,60.1596,7,0.9000000000000001
647,647,24.831432,60.179175,1,0.025210084033612804
648,648,24.945825,60.184647,1,0.025210084033612804
649,649,25.107131,60.44657,7,0.0
650,650,24.919023,60.186985,7,0.45000000000000007
651,651,26.628566,60.938614,7,0.0
652,652,24.023415,60.374267,7,0.0
653,653,25.524761,60.991166,7,0.0
654,654,25.251282,60.37434,7,0.5625
655,655,22.216446,61.993752,1,0.0
656,656,24.368459,61.799036,1,0.0
657,657,24.861537,60.22741,7,0.2571428571428565
658,658,24.901933,60.197483,7,0.2571428571428565
659,659,25.141077,60.200252,7,0.09782608695652172
660,660,24.956534,60.213919,7,0.0
661,661,25.009006,60.226787,7,0.13043478260869562
662,662,24.765472,60.304386,7,0.13043478260869562
663,663,24.822535,60.46854,7,0.5625
664,664,25.112869,60.216101,7,0.5625
665,665,25.103926,60.427641,7,0.0227272727272725
666,666,24.891091,67.805888,7,0.0
667,667,29.693504,62.621197,6,0.0
668,668,24.939826,60.159546,6,0.5294117647058824
669,669,24.903829,60.19911,6,0.6428571428571426
670,670,24.74576,60.222954,6,0.6428571428571426
671,671,25.002515,60.244673,1,0.1428571428571422
672,672,25.038425,60.189483,1,0.1428571428571422
673,673,25.046864,60.283542,6,0.1139240506329108
674,674,24.659347,60.218263,6,0.1139240506329108
675,675,24.948032,60.17247,6,0.09473684210526241
676,676,24.557852,60.95661,6,0.0
677,677,24.87102,60.269622,6,0.0
678,678,25.078569,60.22876,6,0.2499999999999993
679,679,21.778215,61.242321,6,0.0
680,680,23.750564,61.204737,6,0.0
681,681,24.788848,60.161662,1,0.0
682,682,25.111565,60.328516,1,0.19565217391304343
683,683,24.535019,60.293807,6,0.0
684,684,24.812905,60.262833,6,0.5625
685,685,24.759371,60.163407,1,0.0
686,686,25.083805,60.451378,1,0.0
687,687,25.056459,60.233483,1,0.3214285714285713
688,688,25.536226,61.175377,1,0.0
689,689,24.708686,60.228417,6,0.0957446808510636
690,690,24.609866,60.174463,6,0.0957446808510636
691,691,24.929953,60.283139,1,0.0
692,692,25.115688,60.350562,1,0.7499999999999998
693,693,24.769743,60.300045,6,0.6923076923076922
694,694,24.881509,60.231689,6,0.6923076923076922
695,695,25.087636,60.238462,1,0.5294117647058824
696,696,24.425696,60.429962,1,0.0
697,697,24.756654,60.224719,7,0.6428571428571426
698,698,29.526015,64.131126,7,0.0
699,699,25.955434,60.564728,7,0.0
700,700,22.146875,61.326989,7,0.0
701,701,24.72324,60.187236,7,0.0299003322259134
702,702,24.614996,60.090063,7,0.0
703,703,24.902374,60.252738,7,0.290322580645161
704,704,24.726757,60.319459,7,0.290322580645161
705,705,25.058405,60.254238,7,0.5999999999999994
706,706,26.983486,61.113386,7,0.0
707,707,25.059614,60.198577,7,0.9000000000000001
708,708,24.68149,60.147241,7,0.9000000000000001
709,709,23.899208,60.634974,7,0.0
710,710,24.330093,60.331995,7,0.032490974729241
711,711,24.98123,60.209217,7,0.45000000000000007
712,712,24.450558,60.985154,7,0.0
713,713,24.738018,60.150699,7,0.1428571428571422
714,714,28.207121,63.013028,7,0.0
715,715,24.821172,60.270566,7,0.09473684210526241
716,716,26.344621,60.88447,7,0.0
717,717,24.812781,60.234145,7,0.17307692307692282
718,718,22.163583,61.153752,7,0.0
719,719,28.086084,61.067059,7,0.0
720,720,24.869274,60.220751,7,0.0
721,721,24.941319,60.156755,7,0.4999999999999995
722,722,25.072119,60.16088,7,0.4999999999999995
723,723,25.065444,60.200234,7,0.5625
724,724,22.144745,61.110458,7,0.0
725,725,24.720406,60.362746,7,0.7499999999999998
726,726,25.041225,60.5007,7,0.0
727,727,25.000673,60.183892,7,0.15254237288135522
728,728,23.725577,61.472199,7,0.0
729,729,24.959276,60.169885,7,0.2499999999999993
730,730,25.679846,60.382585,7,0.2499999999999993
731,731,25.100253,60.382386,1,0.4736842105263156
732,732,24.942893,60.248104,1,0.4736842105263156
733,733,25.08037,60.321504,1,0.5625
734,734,24.885853,60.210665,1,0.5625
735,735,25.010369,60.251904,1,0.0620689655172411
736,736,24.898874,60.185497,1,0.0
737,737,25.14534,60.20475,1,0.4736842105263156
738,738,24.966367,60.167011,1,0.4736842105263156
739,739,24.590593,60.188861,1,0.18367346938775492
740,740,24.939444,60.166997,1,0.18367346938775492
741,741,24.858894,60.162328,1,0.36000000000000004
742,742,25.095402,60.412206,1,0.36000000000000004
743,743,22.994275,59.835014,1,0.015280135823429101
744,744,23.841027,61.163265,1,0.0
745,745,25.251282,60.37434,1,0.42857142857142844
746,746,24.850211,60.295691,1,0.42857142857142844
747,747,24.694173,60.169974,1,0.2499999999999993
748,748,24.463774,60.029431,1,0.0
749,749,24.943562,60.167399,1,0.290322580645161
750,750,24.670931,60.182151,1,0.290322580645161
751,751,25.053122,60.486333,1,0.0
752,752,23.962502,60.383545,1,0.0
753,753,25.081657,60.209636,1,0.1084337349397587
754,754,27.185252,60.573245,1,0.0
755,755,25.092683,60.465089,1,0.0769230769230765
756,756,25.018295,60.400239,1,0.0769230769230765
757,757,24.94698,60.164154,1,0.6923076923076922
758,758,25.78062,62.249211,1,0.0
759,759,24.910065,60.187247,7,0.36000000000000004
760,760,24.899423,60.212758,7,0.36000000000000004
761,761,24.714135,60.195122,1,0.6923076923076922
762,762,25.095249,60.526189,1,0.6923076923076922
763,763,28.086084,61.067059,7,0.0
764,764,24.876119,60.258307,7,0.0
765,765,24.748761,60.306359,7,0.4090909090909086
766,766,24.896282,60.29998,7,0.0
767,767,24.664402,60.135008,6,0.4999999999999995
768,768,24.641569,60.211286,6,0.4999999999999995
769,769,24.759409,60.178033,6,0.1999999999999998
770,770,25.088293,60.284899,6,0.1999999999999998
771,771,25.127354,60.211598,6,0.5625
772,772,24.308797,60.426897,6,0.0
773,773,22.260692,60.452832,6,0.0
774,774,24.758168,60.211427,6,0.5625
775,775,22.468166,60.670164,6,0.0
776,776,25.143008,60.405957,6,0.0
777,777,25.152272,60.220958,4,0.39130434782608686
778,778,24.95649,60.169093,4,0.39130434782608686
779,779,24.674754,60.283801,4,0.39130434782608686
780,780,25.003665,60.256654,4,0.39130434782608686
781,781,24.661046,60.136497,4,0.5999999999999994
782,782,25.108357,60.218911,4,0.5999999999999994
783,783,25.114897,60.352541,4,0.8181818181818181
784,784,24.824978,60.616125,4,0.8181818181818181
785,785,24.864496,60.279619,4,0.8181818181818181
786,786,24.611068,60.331652,4,0.0
787,787,25.425512,64.807313,4,0.0
788,788,27.449644,61.325511,4,0.0
789,789,23.827167,62.996332,4,0.0
790,790,24.818779,60.652975,4,0.0
791,791,24.674437,60.140317,4,0.6923076923076922
792,792,24.961388,60.192725,4,0.6923076923076922
793,793,24.998576,60.181356,4,0.1999999999999998
794,794,25.096527,60.21704,4,0.1999999999999998
795,795,25.375659,65.323098,4,0.0
796,796,24.515207,61.008587,4,0.0
797,797,24.848579,60.231369,4,0.1914893617021272
798,798,29.793899,62.581165,4,0.0
799,799,24.200616,60.086127,5,0.0
800,800,25.521968,60.354454,5,0.0
801,801,23.849835,61.45296,5,0.0
802,802,25.084095,60.2465,5,0.34615384615384565
803,803,29.101873,63.55769,5,0.0
804,804,25.028994,60.19399,5,0.37499999999999944
805,805,24.596449,60.192278,5,0.34615384615384565
806,806,25.083065,60.147154,5,0.34615384615384565
807,807,22.575124,60.648506,5,0.0
808,808,25.033991,60.281096,5,0.28125
809,809,24.987112,60.140862,5,0.012379642365887102
810,810,24.985186,60.148799,5,0.0
811,811,24.84914,60.182213,5,0.0
812,812,24.753919,60.233278,5,0.7499999999999998
813,813,25.092855,60.494397,5,0.0264705882352938
814,814,24.368459,61.799036,5,0.0
815,815,25.139575,60.219833,5,0.36000000000000004
816,816,25.58447,60.420426,5,0.0
817,817,25.089226,60.460774,5,0.290322580645161
818,818,25.02977,60.191567,5,0.290322580645161
819,819,25.131454,60.495599,5,0.16071428571428523
820,820,25.014361,60.251946,5,0.16071428571428523
821,821,24.991303,60.293211,5,0.1216216216216215
822,822,25.086971,60.416056,5,0.1216216216216215
823,823,25.089894,60.392975,5,0.0352941176470581
824,824,24.626357,60.15737,5,0.0352941176470581
825,825,24.818059,60.279969,5,0.0
826,826,22.899797,60.21428,5,0.0
827,827,24.979106,60.186197,5,0.19565217391304343
828,828,24.199761,60.174847,5,0.19565217391304343
829,829,24.957196,60.184083,5,0.09473684210526241
830,830,24.902523,60.209333,5,0.09473684210526241
831,831,24.672232,60.16357,5,0.4999999999999995
832,832,22.907562,62.811998,5,0.0
833,833,24.954463,60.193849,5,0.2499999999999993
834,834,24.767507,60.24302,5,0.2499999999999993
835,835,24.831432,60.179175,5,0.4999999999999995
836,836,23.968805,60.584439,5,0.0
837,837,23.605772,62.614448,5,0.0
838,838,24.776132,60.213727,5,0.0737704918032786
839,839,24.846739,60.226318,5,0.33333333333333304
840,840,24.877815,60.299163,5,0.0
841,841,24.881347,60.231611,5,0.36000000000000004
842,842,25.128312,60.236507,5,0.0
843,843,24.044297,60.477631,5,0.0
844,844,23.935788,60.42462,5,0.0
845,845,24.795342,60.180827,5,0.45000000000000007
846,846,25.096767,60.265863,5,0.45000000000000007
847,847,24.842921,60.405522,5,0.7499999999999998
848,848,29.330019,63.199036,5,0.0
849,849,24.202107,60.276844,5,0.0
850,850,24.710009,60.201699,5,0.45000000000000007
851,851,22.159552,62.433123,5,0.0
852,852,24.979718,60.150423,5,0.0
853,853,24.858894,60.162328,5,0.6923076923076922
854,854,24.790918,60.160114,5,0.0
855,855,24.607581,60.260147,5,0.0
856,856,24.997068,60.231481,5,0.5625
857,857,21.339528,62.47876,5,0.0
858,858,24.897336,60.231674,5,0.6923076923076922
859,859,27.773496,64.231003,5,0.0
860,860,24.771051,60.214744,5,0.0957446808510636
861,861,24.900308,60.163162,3,0.09473684210526241
862,862,24.762866,60.191423,3,0.09473684210526241
863,863,25.14708,61.858901,3,0.0
864,864,24.595215,60.164342,3,0.5999999999999994
865,865,24.853836,60.237846,3,0.21951219512195103
866,866,24.944254,60.164392,3,0.21951219512195103
867,867,22.733516,63.351744,3,0.0
868,868,24.829898,60.245857,3,0.18749999999999972
869,869,25.232329,60.558187,3,0.0
870,870,25.061251,60.348161,3,0.42857142857142844
871,871,27.259159,61.652359,3,0.0
872,872,24.947809,60.260958,3,0.2045454545454543
873,873,26.08123,61.682874,3,0.0
874,874,25.105465,60.277132,3,0.6428571428571426
875,875,25.035128,60.169741,3,0.2727272727272727
876,876,24.82918,60.216555,3,0.2727272727272727
877,877,25.018295,60.400239,3,0.2999999999999997
878,878,25.040434,60.234872,3,0.2999999999999997
879,879,24.625227,60.167819,3,0.45000000000000007
880,880,25.080744,60.45138,3,0.0
881,881,23.690541,63.551877,3,0.0
882,882,25.516288,64.940671,3,0.0
883,883,24.749408,60.177071,3,0.45000000000000007
884,884,24.944124,60.156125,3,0.45000000000000007
885,885,25.310095,60.293193,3,0.8181818181818181
886,886,24.636329,60.207956,3,0.8181818181818181
887,887,25.127419,60.552922,3,0.0
888,888,24.445142,60.981035,3,0.0
889,889,24.826135,60.18921,3,0.7499999999999998
890,890,24.157729,63.914671,3,0.0
891,891,25.041264,60.27513,3,0.5999999999999994
892,892,24.593307,60.475432,3,0.0
893,893,24.96531,60.166977,3,0.9000000000000001
894,894,24.670794,60.156831,3,0.9000000000000001
895,895,25.536226,61.175377,3,0.0
896,896,26.18611,61.803404,3,0.0
897,897,24.867262,60.21776,3,0.1363636363636359
898,898,28.825509,61.14723,3,0.0
899,899,24.823476,60.18753,3,0.243243243243243
900,900,23.955458,60.360265,3,0.0
901,901,25.078264,60.248189,3,0.7499999999999998
902,902,24.748152,60.242037,3,0.7499999999999998
903,903,24.053544,60.277034,3,0.0
904,904,24.745759,60.281293,3,0.7499999999999998
905,905,24.762724,60.518272,3,0.4999999999999995
906,906,24.121856,60.259558,3,0.4999999999999995
907,907,24.057463,60.336066,3,0.0
908,908,24.698982,60.159972,3,0.2727272727272727
909,909,22.182674,62.434636,3,0.0
910,910,23.507226,63.545955,3,0.0
911,911,25.036672,60.201573,3,0.9000000000000001
912,912,25.111453,60.335012,3,0.9000000000000001
913,913,24.88346,60.240055,3,0.07317073170731701
914,914,28.018265,62.766307,3,0.0
915,915,25.106325,60.396379,3,0.1216216216216215
916,916,24.925288,60.187365,3,0.1216216216216215
917,917,24.047156,60.237727,3,0.0
918,918,25.00033,60.188596,3,0.7499999999999998
919,919,25.510306,60.995779,3,0.0
920,920,27.530865,60.926948,3,0.0
921,921,24.757576,60.173426,3,0.7499999999999998
922,922,25.135797,60.225263,3,0.7499999999999998
923,923,24.686332,60.159985,3,0.6428571428571426
924,924,24.849889,60.180667,3,0.0
925,925,24.715839,60.26774,3,0.6428571428571426
926,926,27.672854,61.612492,3,0.0
927,927,25.093041,60.398927,3,0.039823008849557105
928,928,24.928001,60.19695,3,0.039823008849557105
929,929,24.811863,60.222745,3,0.6428571428571426
930,930,23.781817,63.004811,3,0.0
931,931,24.859136,60.22709,6,0.18749999999999972
932,932,25.016791,60.270088,6,0.18749999999999972
933,933,24.847339,60.69081,6,0.0
934,934,27.131892,60.561944,6,0.0
935,935,24.888647,60.238398,6,0.5294117647058824
936,936,24.378811,61.063247,6,0.0
937,937,24.903061,60.192553,6,0.2571428571428565
938,938,24.860493,60.302242,6,0.2571428571428565
939,939,25.530947,60.499698,6,0.0
940,940,24.16911,65.827129,6,0.0
941,941,24.977369,60.182418,6,0.6923076923076922
942,942,24.743838,60.171038,6,0.6923076923076922
943,943,24.831969,60.244026,6,0.6923076923076922
944,944,25.669009,61.061546,6,0.0
945,945,24.80528,60.164525,6,0.28125
946,946,24.951588,60.1792,6,0.28125
947,947,25.111565,60.328516,6,0.0999999999999999
948,948,23.868413,61.157379,6,0.0
949,949,25.031004,60.294066,6,0.39130434782608686
950,950,23.9433,60.441833,6,0.0
951,951,24.938225,60.230956,7,0.7499999999999998
952,952,24.511904,60.204457,7,0.0
953,953,24.695072,60.233117,1,0.39130434782608686
954,954,22.596353,60.106762,1,0.0
955,955,24.959423,60.189252,3,0.2499999999999993
956,956,25.115052,60.449466,3,0.0
957,957,24.690919,60.150968,3,0.37499999999999944
958,958,25.10999,60.281288,3,0.37499999999999944
959,959,24.644543,60.160471,3,0.0
960,960,24.925931,60.183582,3,0.05232558139534801
961,961,24.693695,60.151571,3,0.4999999999999995
962,962,24.533713,60.157276,3,0.4999999999999995
963,963,25.10157,60.208684,3,0.28125
964,964,24.877815,60.299163,3,0.0
965,965,28.75102,61.164802,3,0.0
966,966,23.972818,61.472354,3,0.0
967,967,24.878022,60.198131,3,0.1139240506329108
968,968,24.975423,60.210437,3,0.1139240506329108
969,969,25.089971,60.24643,3,0.2307692307692304
970,970,25.877805,60.41191,3,0.0
971,971,25.112555,60.238514,3,0.36000000000000004
972,972,24.745266,60.155722,3,0.36000000000000004
973,973,24.971034,60.30128,3,0.1285714285714278
974,974,24.8082,60.258157,3,0.0
975,975,24.880057,60.216922,3,0.18367346938775492
976,976,24.748761,60.306359,3,0.18367346938775492
977,977,24.961388,60.192725,3,0.4999999999999995
978,978,24.947125,60.196293,3,0.4999999999999995
979,979,24.724755,60.17048,3,0.6428571428571426
980,980,24.715749,60.325191,3,0.6428571428571426
981,981,24.899803,60.214696,3,0.6428571428571426
982,982,24.926087,60.246994,3,0.6428571428571426
983,983,24.842113,60.224556,3,0.4090909090909086
984,984,24.650791,60.165012,3,0.4090909090909086
985,985,24.98751,60.225979,3,0.0542168674698789
986,986,24.969167,60.19032,3,0.0542168674698789
987,987,22.279066,60.453776,3,0.0
988,988,24.811987,60.22064,3,0.0463917525773193
989,989,26.614229,60.918652,3,0.0
990,990,24.977309,60.18262,3,0.37499999999999944
991,991,24.233743,60.522817,3,0.0
992,992,25.028876,60.190839,3,0.4090909090909086
993,993,25.079832,60.350542,3,0.7499999999999998
994,994,24.725349,60.213243,3,0.7499999999999998
995,995,24.733719,60.298796,3,0.0128939828080221
996,996,24.680954,60.248215,3,0.0128939828080221
997,997,25.965237,60.296207,3,0.0
998,998,24.906845,60.356599,3,0.0
999,999,24.957928,60.175965,3,0.17307692307692282
1000,1000,24.970539,60.217106,3,0.17307692307692282
1001,1001,25.085741,60.24367,3,0.1232876712328767
1002,1002,28.780055,61.185863,3,0.0
1003,1003,24.965451,60.167329,3,0.36000000000000004
1004,1004,25.085649,60.471082,3,0.36000000000000004
1005,1005,25.154716,61.048305,3,0.0
1006,1006,25.105336,60.273797,3,0.5625
1007,1007,29.034143,63.559169,3,0.0
1008,1008,24.840161,60.637551,3,0.5625
1009,1009,24.944254,60.164392,3,0.7499999999999998
1010,1010,24.815801,60.179907,3,0.7499999999999998
1011,1011,24.924479,60.209801,5,0.0
1012,1012,26.03336,61.208012,5,0.0
1013,1013,24.71919,60.242552,3,0.0
1014,1014,23.928123,63.891493,3,0.0
1015,1015,24.957003,60.225553,3,0.4736842105263156
1016,1016,24.689826,60.199246,3,0.4736842105263156
1017,1017,25.108236,60.390157,3,0.0
1018,1018,25.6122,60.537637,3,0.0
1019,1019,24.931031,60.155452,3,0.7499999999999998
1020,1020,25.674534,62.379835,3,0.0
1021,1021,24.956847,60.22921,5,0.1698113207547162
1022,1022,24.916595,60.15804,5,0.1698113207547162
1023,1023,24.738018,60.150699,5,0.6428571428571426
1024,1024,25.010491,60.418613,5,0.6428571428571426
1025,1025,24.813713,60.221136,5,0.1285714285714278
1026,1026,24.942207,60.170918,5,0.1285714285714278
1027,1027,25.096527,60.21704,7,0.0538922155688622
1028,1028,25.06292,60.234162,7,0.0538922155688622
1029,1029,24.813931,60.221677,5,0.15254237288135522
1030,1030,24.962124,60.184707,5,0.15254237288135522
1031,1031,24.652852,60.216494,5,0.39130434782608686
1032,1032,25.149652,60.188925,5,0.0
1033,1033,24.643415,60.154501,5,0.06976744186046491
1034,1034,24.776132,60.213727,5,0.06976744186046491
1035,1035,24.870505,60.629684,5,0.37499999999999944
1036,1036,24.944175,60.214402,5,0.37499999999999944
1037,1037,24.918857,60.469414,5,0.0
1038,1038,28.336715,63.071233,5,0.0
1039,1039,23.779796,61.206469,5,0.0
1040,1040,24.873565,60.197482,5,0.0
1041,1041,24.947833,60.19452,5,0.33333333333333304
1042,1042,23.815845,62.64163,5,0.0
1043,1043,24.029817,60.23504,5,0.243243243243243
1044,1044,24.845411,60.259385,5,0.243243243243243
1045,1045,25.033044,60.194742,5,0.2307692307692304
1046,1046,24.959145,60.19415,5,0.2307692307692304
1047,1047,25.07769,60.211052,5,0.5294117647058824
1048,1048,24.897295,60.198065,5,0.5294117647058824
1049,1049,24.97531,60.210004,7,0.9000000000000001
1050,1050,30.025072,63.064607,7,0.0
1051,1051,24.893159,60.219512,5,0.5294117647058824
1052,1052,23.894743,59.977813,5,0.0
1053,1053,24.989096,60.228976,7,0.2499999999999993
1054,1054,24.859405,60.226597,7,0.2499999999999993
1055,1055,22.163583,61.153752,5,0.0
1056,1056,25.078496,60.481079,5,0.5625
1057,1057,24.943787,60.222988,7,0.5294117647058824
1058,1058,25.030532,60.202848,7,0.5294117647058824
1059,1059,24.594562,60.245647,5,0.0
1060,1060,24.847531,60.36681,5,0.4736842105263156
1061,1061,24.809879,60.201027,5,0.5294117647058824
1062,1062,24.442601,60.069449,5,0.0
1063,1063,28.844088,61.228984,5,0.0
1064,1064,25.079186,60.223792,5,0.2368421052631578
1065,1065,25.041844,60.282356,5,0.07563025210084019
1066,1066,24.947049,60.210887,5,0.07563025210084019
1067,1067,24.719896,60.38769,5,0.0354330708661413
1068,1068,24.747808,60.146616,5,0.0354330708661413
1069,1069,24.730839,60.174787,5,0.2499999999999993
1070,1070,23.014385,59.833387,5,0.0
1071,1071,25.132882,60.398246,5,0.1285714285714278
1072,1072,22.191307,60.471284,5,0.0
1073,1073,22.58863,60.649095,5,0.0
1074,1074,24.061798,60.247145,5,0.34615384615384565
1075,1075,24.582255,60.140717,5,0.5999999999999994
1076,1076,24.952173,60.30261,5,0.5999999999999994
1077,1077,25.009155,60.262893,5,0.0241935483870963
1078,1078,24.983753,60.254039,5,0.0241935483870963
1079,1079,25.055238,60.425444,5,0.7499999999999998
1080,1080,24.843999,60.224991,5,0.7499999999999998
1081,1081,24.955189,60.29248,5,0.046632124352331
1082,1082,25.077213,60.196449,5,0.046632124352331
1083,1083,24.924479,60.209801,5,0.0
1084,1084,24.802937,60.189627,5,0.6923076923076922
1085,1085,25.080221,60.209101,7,0.5294117647058824
1086,1086,24.633689,60.203141,7,0.5294117647058824
1087,1087,24.956738,60.158809,7,0.5625
1088,1088,24.661908,60.167776,7,0.5625
1089,1089,24.968755,60.199246,7,0.36000000000000004
1090,1090,24.76817,60.236887,7,0.36000000000000004
1091,1091,24.953201,60.179234,7,0.4090909090909086
1092,1092,25.048833,60.406822,7,0.4090909090909086
1093,1093,25.113376,60.481742,7,0.0
1094,1094,24.861965,60.614512,7,0.2999999999999997
1095,1095,24.622704,60.189893,7,0.5625
1096,1096,24.709794,60.195376,7,0.5625
1097,1097,25.040198,60.274389,7,0.6923076923076922
1098,1098,25.157888,60.207318,7,0.6923076923076922
1099,1099,26.566629,60.856216,7,0.0
1100,1100,24.847531,60.36681,7,0.0056782334384856
1101,1101,24.949549,60.192219,7,0.0999999999999999
1102,1102,25.319027,60.627045,7,0.0
1103,1103,24.851362,60.247395,7,0.4090909090909086
1104,1104,25.015643,60.230141,7,0.4090909090909086
1105,1105,25.791084,65.132585,7,0.0
1106,1106,25.407118,64.940083,7,0.0
1107,1107,25.252944,62.709508,7,0.0
1108,1108,26.835526,60.686287,7,0.0
1109,1109,24.928935,60.167889,7,0.0825688073394495
1110,1110,24.966398,60.205538,7,0.0
1111,1111,25.061925,60.344826,1,0.34615384615384565
1112,1112,23.950042,60.036105,1,0.0
1113,1113,23.02442,60.847683,1,0.0
1114,1114,24.840684,60.218909,1,0.1216216216216215
1115,1115,25.076691,60.289814,1,0.5625
1116,1116,25.069616,60.487803,1,0.0
1117,1117,24.857853,60.152727,1,0.34615384615384565
1118,1118,25.640839,62.383919,1,0.0
1119,1119,24.041285,61.467552,1,0.0
1120,1120,25.064296,60.648983,1,0.0
1121,1121,24.936838,60.155052,1,0.05844155844155761
1122,1122,24.861472,60.169886,1,0.05844155844155761
1123,1123,24.019101,60.048832,1,0.0
1124,1124,23.19059,61.632978,1,0.0
1125,1125,24.442599,60.100793,1,0.06976744186046491
1126,1126,24.645718,60.160904,1,0.0
1127,1127,24.854937,60.217677,1,0.9000000000000001
1128,1128,24.969114,60.164605,1,0.9000000000000001
1129,1129,25.093078,60.214712,1,0.5999999999999994
1130,1130,24.506763,60.260725,1,0.0
1131,1131,24.872972,60.261506,1,0.34615384615384565
1132,1132,25.116279,60.488228,1,0.34615384615384565
1133,1133,24.759371,60.163407,1,0.0
1134,1134,24.748338,60.27442,1,0.4736842105263156
1135,1135,24.976264,60.18272,1,0.8181818181818181
1136,1136,24.899087,60.228081,1,0.8181818181818181
1137,1137,24.857053,60.622445,1,0.4090909090909086
1138,1138,24.629308,60.169284,1,0.4090909090909086
1139,1139,24.937395,60.199062,1,0.4736842105263156
1140,1140,25.101027,60.241329,1,0.4736842105263156
1141,1141,24.813884,60.223233,1,0.34615384615384565
1142,1142,24.927805,60.163234,1,0.34615384615384565
1143,1143,24.744504,60.223354,1,0.2368421052631578
1144,1144,24.842711,60.234544,1,0.2368421052631578
1145,1145,24.741446,60.219512,1,0.6923076923076922
1146,1146,25.65603,60.391749,1,0.6923076923076922
1147,1147,25.103782,60.343819,1,0.7499999999999998
1148,1148,24.856711,60.156367,1,0.7499999999999998
1149,1149,25.103735,60.345955,1,0.045226130653266305
1150,1150,23.083203,68.289007,1,0.0
1151,1151,25.086709,60.202845,7,0.4736842105263156
1152,1152,24.652732,60.234999,7,0.0
1153,1153,24.70334,60.23998,7,0.1698113207547162
1154,1154,25.089987,60.484657,7,0.1698113207547162
1155,1155,24.976806,60.189507,7,0.9000000000000001
1156,1156,24.819855,60.213584,7,0.9000000000000001
1157,1157,24.677399,60.163621,7,0.5294117647058824
1158,1158,24.65607,60.221165,7,0.5294117647058824
1159,1159,24.878223,60.206067,7,0.22500000000000003
1160,1160,29.734483,62.612727,7,0.0
1161,1161,24.878067,60.148528,7,0.5294117647058824
1162,1162,25.270425,60.215923,7,0.0
1163,1163,24.64969,60.293638,7,0.0
1164,1164,24.951689,60.162016,7,0.39130434782608686
1165,1165,25.058046,60.20125,7,0.09473684210526241
1166,1166,24.92493,60.196453,7,0.09473684210526241
1167,1167,25.011245,60.248395,7,0.6923076923076922
1168,1168,24.266493,60.395696,7,0.0
1169,1169,24.735464,60.17519,7,0.8181818181818181
1170,1170,25.039859,60.192605,7,0.8181818181818181
1171,1171,23.625227,60.814773,7,0.0
1172,1172,25.079523,60.446221,7,0.0
1173,1173,24.911141,60.190846,7,0.33333333333333304
1174,1174,22.24496,60.43637,7,0.0
1175,1175,26.010018,61.13273,7,0.0
1176,1176,24.745653,60.167829,7,0.8181818181818181
1177,1177,24.969312,60.191777,5,0.33333333333333304
1178,1178,24.664232,60.235548,5,0.0
1179,1179,24.895965,60.21446,5,0.2999999999999997
1180,1180,24.954463,60.193849,5,0.2999999999999997
1181,1181,24.883258,60.189535,1,0.0
1182,1182,24.948862,60.179424,1,0.2499999999999993
1183,1183,24.759932,60.151868,1,0.05999999999999941
1184,1184,24.884126,60.151018,1,0.05999999999999941
1185,1185,24.755455,60.158525,1,0.6923076923076922
1186,1186,24.994905,60.265814,1,0.6923076923076922
1187,1187,24.76031,60.151302,1,0.4736842105263156
1188,1188,25.012848,60.340671,1,0.4736842105263156
1189,1189,23.456139,63.863541,1,0.0
1190,1190,24.928001,60.19695,1,0.0059920106524632005
1191,1191,24.675386,60.138546,1,0.4736842105263156
1192,1192,25.204557,64.832496,1,0.0
1193,1193,24.656113,60.137859,1,0.4736842105263156
1194,1194,25.097424,60.336615,1,0.4736842105263156
